Age,Sex,Occupation,Fee Structure ID,Loyalty Classification,Banking Relationship,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Contact_to_Meeting_Days,Bank_Joined_Days,Nationality
39,F,Marketing Manager,H,Gold,Retail,58847.052299999996,1731.01,1,3625.7220999999995,327630.00269999995,322360.54250399995,96529.07356092,15337.679499999998,475510.7785999999,0,-143,3707,Indian
35,M,Design Engineer,MR,Jade,Retail,305474.84459999995,55916.759999999995,2,2999.9487999999997,1345293.0048,170684.527104,48044.53355519998,57586.111999999994,1431928.0,3,21,11536,Indian
60,M,Senior Quality Engineer,H,Silver,Investments Only,307944.31470000005,14357.460000000001,2,4015.0328,1321538.5755999999,256232.05071999997,340952.1798304,104038.92360000001,293342.9264,2,-539,6123,European
31,M,Internal Auditor,MR,Platinum,Institutional,210111.5136,37398.0,1,2337.168,0.0,65013.39178399999,28247.197809600002,447.9572,1162832.4176,3,106,6203,Asian
73,F,Budget/Accounting Analyst III,MR,Jade,Retail,72711.1056,13876.449999999999,1,1623.5754,282070.488,89432.70754999999,220004.46057299996,14378.823,581719.4144,3,-247,10138,Indian
62,M,Nuclear Power Engineer,L,Jade,Private Bank,153294.08000000002,47332.48,1,3531.648,1032232.1664,178831.713792,144853.68817151999,7394.9184,638836.608,1,212,8893,European
20,F,Recruiting Manager,L,Jade,Investments Only,365561.235,37850.85,1,2684.8709999999996,349750.233,25252.66611,57497.708387700004,35152.8975,1162829.241,1,38,11525,Maori
43,M,Programmer II,MR,Jade,Private Bank,278325.12840000005,31407.420000000002,3,309.09780000000006,499815.56460000004,364337.897154,103761.43673742002,4084.6014,486852.47160000005,0,-260,5066,Indian
40,M,Administrative Officer,H,Jade,Retail,64687.89760000001,26213.12,2,4105.248,790835.808,228377.07648000002,132289.5361536,10837.344000000001,1010949.4079999999,2,137,5776,Indian
40,M,Programmer Analyst I,H,Silver,Private Bank,49767.509999999995,18779.1,1,1961.3039999999996,168992.49599999998,88217.47727999998,60560.52431520001,4503.672,279498.6,3,-510,12850,Indian
61,F,Nuclear Power Engineer,H,Jade,Investments Only,96837.00479999998,22583.879999999997,1,1942.1999999999998,638341.65,417617.2259999999,98089.11918000005,31928.85,557118.9,3,-476,4574,Maori
17,M,Software Test Engineer I,H,Jade,Investments Only,112505.67359999998,11242.8,2,711.99,223278.60600000003,287676.35189999995,635764.7376990002,29880.738,86444.334,3,-42,8663,European
49,M,Internal Auditor,H,Silver,Retail,432010.2798,23347.32,1,2651.847,863853.2760000001,246924.20214,182998.26980819998,43754.04000000001,589717.2765,3,-278,4334,Asian
19,F,Human Resources Assistant I,L,Jade,Retail,113684.5567,5710.4,1,1165.5149999999999,412964.7975,53365.8294,67359.53577599999,20072.4,159087.315,3,205,6608,European
50,F,Graphic Designer,MR,Gold,Institutional,69433.5675,29961.250000000004,1,5019.146,1145286.56,271765.13408000005,415800.6551424,36300.286,296777.184,1,-263,12584,Indian
80,F,Data Coordiator,MR,Jade,Retail,129996.19079999998,7533.339999999999,1,1028.0463,447947.21789999993,312220.80346799997,240473.73720168,55125.967800000006,983046.2949,3,253,4301,Maori
62,F,Office Assistant IV,H,Jade,Retail,100901.295,21168.0,2,3312.7560000000003,50876.784,271089.5004,81215.44347600001,5030.64,871845.4080000002,2,-154,5824,Indian
20,M,Mechanical Systems Engineer,H,Jade,Investments Only,167943.87720000002,14054.01,1,2149.5846,665637.2661,137579.92385999998,64928.8479378,33865.2828,287653.7688,2,147,4474,European
84,F,Biostatistician IV,L,Platinum,Retail,131150.23700000002,13680.75,1,3437.6589,298772.4285,155009.784384,438456.2472576,33521.1786,584749.1988,0,-29,9478,European
19,F,VP Marketing,H,Silver,Investments Only,366034.24,17474.68,1,3038.1,559075.836,411176.78118000005,951687.3498947999,85826.7924,1019083.4376000001,2,-168,9698,Pacific Islander
76,F,Assistant Manager,H,Platinum,Investments Only,128380.30589999999,39652.86,1,9587.9133,2015150.9589000002,123126.736689,124992.2933055,117978.05519999999,2411017.4367,2,-18,8887,European
17,M,Administrative Assistant II,H,Jade,Investments Only,402930.82580000005,9845.77,1,2162.1668,395885.87440000003,313136.300876,508795.9830685201,36525.713200000006,2100375.8914,0,18,4915,Maori
61,M,Software Engineer I,H,Jade,Investments Only,480745.8621000001,69602.45,2,3950.532,270004.92480000004,381237.56481600006,324567.11599200004,49397.029200000004,2296981.5624,1,-234,6720,European
69,M,Research Nurse,H,Silver,Private Bank,113169.48019999999,26216.72,1,2889.4077,163914.4437,199432.184184,286478.46692783997,16409.784900000002,417685.785,0,-18,9801,European
64,F,Speech Pathologist,H,Jade,Retail,282986.8638,4808.7300000000005,1,2710.4584,672434.412,404859.1747200001,989013.1268159997,34105.437600000005,2005275.8336000002,0,-144,10631,Asian
63,M,Human Resources Manager,H,Gold,Retail,79064.7,40560.0,3,1989.2599999999998,440512.8,221991.133,125510.37134999999,74812.92,1740979.2399999998,3,-482,10989,Indian
42,M,Database Administrator III,H,Jade,Retail,217152.91520000002,40432.6,1,3213.6,442208.52,1075163.895,293878.1313,60584.16,1148607.72,1,-249,11981,Asian
56,F,Information Systems Manager,H,Gold,Investments Only,205230.681,9475.87,1,2756.1378,214775.4934,69069.338604,27178.23657132,25903.442600000002,1123659.9324,2,-62,10921,Asian
56,M,Assistant Professor,MR,Silver,Private Bank,141076.92930000002,23841.48,1,7681.518000000001,286219.4868,691708.9289759999,205328.33470656,44834.446800000005,288474.2172,2,246,3983,European
40,M,Editor,H,Silver,Retail,89051.63850000002,4331.32,2,502.49760000000003,234064.85520000002,163859.765652,41616.43204752001,15004.136400000001,312536.73,1,-151,8352,Indian
66,M,Database Administrator IV,H,Jade,Private Bank,36306.25,5281.5,2,2902.8925,509390.3975,96305.267175,108454.547034,7863.475,428419.3275,0,-282,5275,European
72,M,Recruiter,L,Jade,Private Bank,131060.15999999999,27387.8,1,1647.9232000000002,1230159.7616,651789.050528,380338.08124927996,6394.5112,377511.9656,2,-357,12494,Indian
39,M,Research Associate,MR,Silver,Investments Only,347873.7626000001,8150.87,1,789.4796000000001,583355.9368,391992.544944,103981.18034303999,17619.7112,1118741.1508000002,3,-248,12471,European
24,F,Clinical Specialist,MR,Jade,Private Bank,53882.63999999999,4068.8,3,3158.7360000000003,378781.61600000004,596920.92216,279191.4348208001,16909.16,760984.2480000001,0,147,10650,European
60,M,Cost Accountant,H,Jade,Commercial,231058.46400000004,15558.480000000001,2,1811.8688000000002,852715.8864000001,204180.29520000002,384459.485256,37945.0176,1037021.1600000001,2,-453,12426,European
66,M,Statistician IV,MR,Silver,Private Bank,335256.24210000003,59449.08,1,8125.450199999999,1617781.8132000002,564331.4588520001,604555.0841106,51312.87,2094410.1906,1,-267,6304,European
78,F,Account Representative II,H,Jade,Retail,151559.3222,17095.079999999998,2,3992.6402999999996,342906.4326,384472.3496619999,44730.07580214002,45363.623999999996,989413.3890999998,0,44,12702,European
64,M,Computer Systems Analyst II,MR,Jade,Retail,44123.9833,8392.63,1,651.3968000000001,450969.07759999996,161149.57341600003,183999.75651832,26413.5128,487106.76960000006,3,-96,12567,Asian
34,F,Programmer Analyst I,MR,Gold,Investments Only,91594.7175,27913.600000000002,1,4577.196,1003171.832,327010.82232000004,447070.50994320004,64132.12,1723533.6560000002,2,-202,6333,Pacific Islander
79,M,Sales Associate,H,Jade,Retail,196645.5,37964.5,2,3375.2400000000002,1206252.96,265151.26440000004,185213.068392,7167.6,1549559.8800000001,2,135,13137,European
43,M,Paralegal,L,Jade,Private Bank,361257.6704,51674.68,1,8534.3744,704827.5568,113256.6896,72797.544528,57647.55039999999,1009649.664,0,-275,4086,Asian
41,F,Geologist II,MR,Gold,Investments Only,21741.375700000004,6296.72,1,2407.212,327242.8944,106176.04804800001,22650.89025024,3584.3688,482143.4712,2,267,10258,Asian
26,M,Human Resources Assistant IV,H,Jade,Retail,285493.065,47536.450000000004,1,741.325,395561.72500000003,171610.20500000002,191085.9678,14546.675000000001,495808.95,2,271,5390,European
71,M,Nuclear Power Engineer,MR,Silver,Retail,264059.2811,33093.98,1,327.7774,315540.1046,283136.12075,453748.46706000005,22427.821200000002,1278613.8630000001,3,-408,7130,Pacific Islander
37,F,Biostatistician II,H,Jade,Investments Only,126030.6582,32997.5,1,233.026,832160.636,134398.46936800002,80097.47584871999,55982.7612,1788185.9944,0,-340,6183,Asian
24,F,Statistician IV,H,Jade,Investments Only,15919.475400000001,4138.29,1,1165.8762,345276.75600000005,188155.930158,83681.55266688,1983.9168000000002,303565.9734,2,0,9306,European
59,M,Staff Scientist,H,Jade,Private Bank,204822.52800000002,31427.039999999997,1,3446.8799999999997,717965.28,125384.88960000001,33528.84825599998,13876.32,1058494.08,0,-377,9695,Asian
51,M,Accounting Assistant I,H,Jade,Private Bank,361269.295,7619.4,3,3861.975,272547.825,598417.578,1348615.6144200002,90197.325,301316.925,0,238,7336,Asian
24,F,Staff Accountant III,H,Silver,Retail,253010.88,47710.2,1,1862.3519999999999,484643.73600000003,120295.78271999999,254367.372816,37599.552,1506211.2,0,-258,3644,Indian
26,F,Software Test Engineer II,H,Gold,Investments Only,290646.58290000004,44449.14,2,5444.0515000000005,1028198.9577000001,81951.90237400001,224363.15982198008,8894.544800000001,162684.7703,1,-216,10216,European
43,F,Accountant IV,H,Jade,Retail,86331.9868,9527.85,1,1690.2129999999997,196482.65,30457.677319999995,32536.744858800004,2377.886,204841.49,1,110,4633,European
79,F,Accountant IV,L,Jade,Investments Only,70220.0664,44668.119999999995,3,3029.0848,662458.1823999999,172780.15327999997,499155.9048896,42742.3808,1113544.32,1,-16,7058,Asian
84,F,Web Developer I,H,Gold,Retail,92465.87879999999,29491.8,1,26.5696,66963.47839999999,371340.49555200007,129873.95793151998,23968.956000000002,379833.8032,1,-113,8443,European
53,M,Staff Accountant II,L,Platinum,Investments Only,87221.55,2728.2,2,802.9499999999999,438262.83,141253.38036,276559.249968,8450.85,142895.844,2,229,11376,Asian
50,F,Administrative Assistant IV,H,Jade,Retail,191245.9563,16513.92,1,5238.0372,793387.3727999999,614120.3856479999,161425.92994176,8925.0744,810082.3368,0,9,11885,European
85,F,Research Assistant II,H,Jade,Commercial,33307.9296,19066.56,2,513.9200000000001,178106.896,29717.44512,64558.89820160001,7586.832000000001,52604.64,1,37,10510,Indian
69,M,Geologist IV,H,Jade,Retail,161586.75720000002,7485.06,1,5252.742000000001,242336.75400000002,57667.898376000005,84444.50632464001,16147.236600000002,468874.98900000006,3,-258,9812,Indian
33,F,Account Representative III,MR,Silver,Investments Only,119834.0352,25225.64,1,3593.7,591959.9268,631261.6057440001,109418.67832896,21892.3848,449730.4284,1,-232,9526,European
43,M,Nuclear Power Engineer,H,Jade,Retail,89484.8232,52357.659999999996,1,2669.5002,1386918.0784000002,658210.3825139999,283888.99976256007,59460.5634,2188771.1564,3,-79,8160,Indian
46,M,Account Representative IV,MR,Gold,Commercial,165293.4528,6190.38,2,2340.3744,564777.486,318939.474672,241583.13767952006,8953.6356,496335.29399999994,0,-461,7077,Asian
39,F,Budget/Accounting Analyst III,H,Silver,Private Bank,80619.0625,16862.25,1,1269.895,228549.9425,113080.00549999998,203705.552765,20682.53,348280.65249999997,0,142,11520,European
35,M,Registered Nurse,H,Silver,Retail,74979.1536,53063.4,1,377.66040000000004,737955.1296,349802.431524,211602.70897428,22143.108,1252487.574,2,294,7715,Asian
43,M,Safety Technician IV,H,Gold,Institutional,146047.7408,18441.8,3,5151.744,911441.232,65831.31360000001,74023.65484799999,37367.616,198312.816,2,-147,11143,European
40,M,Community Outreach Specialist,H,Jade,Retail,105795.48,4258.65,1,2754.1183999999994,482446.34899999993,47677.45452399999,100663.85803824,18410.754399999998,1015116.2377999999,1,-12,12963,Asian
17,F,Data Coordiator,H,Platinum,Retail,173201.42070000002,11750.2,3,832.6857000000001,77485.3233,282607.912818,504298.1199841201,20404.484099999998,636534.9606,2,183,6755,Pacific Islander
26,M,Biostatistician IV,MR,Gold,Retail,64025.9136,11174.24,3,1681.68,248474.39760000003,293648.26920000004,50265.674316000004,11272.0608,398887.63200000004,0,-19,10776,Asian
36,F,Financial Advisor,MR,Gold,Private Bank,236680.1184,26152.72,1,739.0151999999999,648040.932,61695.760896,42338.71591488,25412.0328,1269826.0344,2,-144,3217,European
50,M,Help Desk Operator,L,Jade,Private Bank,169087.17489999998,46738.2,3,1438.0384,1324814.9213999999,298549.23597,328404.159567,50216.0296,749636.0211,0,-100,10516,Indian
46,M,Research Assistant III,H,Jade,Investments Only,311847.8748,10870.86,1,4108.373500000001,1132511.0181,251504.599731,99435.44174872003,64098.164899999996,1324815.107,2,-232,10419,European
55,F,Geologist IV,L,Gold,Retail,47981.4776,11337.46,1,2650.1693999999998,270267.20999999996,703705.3986359999,140931.27037548,15656.930999999999,586768.0889999999,2,-96,8322,European
29,F,Senior Cost Accountant,MR,Jade,Private Bank,140614.4817,18945.08,1,4566.361800000001,629518.2894,287226.81187200005,145978.80321024,23365.742400000003,674003.5302,0,155,12418,Indian
50,F,Professor,H,Jade,Private Bank,225930.7089,25768.05,1,4142.6082,552212.2026,368148.55759799987,134802.88965198002,17859.200999999997,596107.5047999999,1,101,4845,European
50,F,Accountant I,L,Jade,Retail,348711.6948,10768.48,2,4303.0408,1852223.0488,628672.136192,378382.04197056004,92880.6264,2806941.7448,0,-370,9052,Indian
46,M,GIS Technical Architect,MR,Silver,Retail,291586.7136,12144.92,2,5140.4264,1121859.8864,399082.95734400005,404551.87194464,3016.8456,694409.3392,1,-294,5167,Asian
68,M,Accountant III,H,Jade,Investments Only,116238.09,53102.4,1,1413.9032,752085.3396000001,81155.601384,50586.99152936,34716.7448,781662.3108,2,-136,11205,Pacific Islander
50,M,Database Administrator III,H,Silver,Retail,131067.00800000002,15853.86,3,968.6973999999999,127564.74960000001,136997.260494,214604.35724952002,14572.386400000001,170368.7776,0,-142,8071,European
58,F,VP Quality Control,MR,Gold,Investments Only,86055.552,34408.44,1,349.4964,537839.5351999999,215374.976256,150224.04593855998,33769.678799999994,173255.26239999998,2,-398,8099,European
17,F,Engineer II,L,Gold,Retail,97432.26280000001,6109.8099999999995,1,480.9112,213847.07959999997,112086.55458000001,18395.3816046,28840.9968,819449.323,3,-338,9312,European
53,F,Accounting Assistant IV,MR,Platinum,Retail,162007.4976,11857.04,1,1583.5976,350347.68080000003,132397.311228,24284.01316068,6166.274400000001,184135.52560000002,2,264,12389,Asian
80,F,Senior Financial Analyst,H,Jade,Retail,96994.77419999999,12016.689999999999,1,5789.978999999999,1005650.3492999999,284949.739035,188724.40408394998,10233.1449,1324654.9821,2,-93,11089,Indian
35,M,Senior Cost Accountant,L,Silver,Private Bank,161205.72999999998,29035.999999999996,2,4269.23,780104.619,172459.57651999997,269977.6279704,31515.763999999996,676672.9549999998,1,-115,6793,Indian
41,M,Staff Accountant II,MR,Jade,Retail,51237.9168,15311.939999999999,1,2470.2383999999997,464882.51879999996,118350.34318800001,165798.07168427994,28183.6548,530779.2672,1,264,7455,Asian
58,F,Safety Technician III,MR,Gold,Retail,266528.745,24360.19,3,7274.7354,1237588.2362,0.0,0.0,70622.79939999999,430784.6886,1,44,12819,Pacific Islander
58,F,Marketing Manager,H,Jade,Investments Only,294510.4239,50943.200000000004,2,386.51689999999996,227473.1228,435438.874332,330127.17620652,41136.9882,288926.0297,2,317,12741,Asian
73,F,Administrative Officer,H,Platinum,Retail,42998.479999999996,9205.2,1,755.888,194924.856,453847.84060000005,341623.64728800004,42706.72,107099.04800000001,1,-443,10482,Indian
23,M,Data Coordiator,MR,Jade,Commercial,58825.35659999999,33834.06,3,5528.429999999999,351066.78479999996,542262.2012639999,128077.16753664005,55100.6232,823596.4998,0,-96,7890,Pacific Islander
47,M,Biostatistician IV,H,Jade,Retail,151760.1672,54693.79,1,2938.6587999999997,304776.8031,495563.402334,167729.15155919996,23124.793999999998,340573.5795,3,35,4461,Maori
24,M,Sales Representative,H,Jade,Retail,142413.0,21747.0,1,800.73,571830.65,130287.23400000001,165820.11599999998,18910.31,86948.8,1,-72,6556,European
45,F,Cost Accountant,L,Silver,Private Bank,185141.25,37344.75,2,7615.3125,890869.6875,94001.015625,177661.91953125,50530.3125,1908982.5,1,-265,10502,European
37,M,Recruiter,H,Gold,Retail,140464.0666,19960.6,1,1579.6308000000001,384162.7482,236089.212744,102576.69243360001,22157.1174,721889.8566,0,-373,11025,European
27,M,Help Desk Technician,L,Gold,Retail,167973.75,3960.75,2,216.75,487484.01,128156.28840000002,360356.496864,43862.04,572829.4500000001,0,24,12926,Indian
35,M,Research Assistant I,H,Gold,Retail,148323.7184,30757.47,1,1375.8108,17385.3472,68138.97854400001,63848.7465616,6409.9412,367943.19120000006,3,77,4926,European
38,F,Web Designer III,MR,Jade,Investments Only,56445.0,38555.0,1,836.9699999999999,521608.94999999995,168657.13814999998,61999.31416500002,19965.149999999998,735328.5149999999,1,-129,11480,European
67,F,Nurse Practicioner,MR,Silver,Retail,205039.918,13897.96,1,51.76499999999999,325697.115,243200.844,56621.26691999999,36539.564999999995,963984.36,3,-160,7349,European
69,F,Account Coordinator,H,Silver,Private Bank,90748.36679999999,51605.88,2,5863.8528,956318.8335999999,496707.194256,411757.52795632003,32807.216,758524.6656000001,2,9,3721,Indian
21,F,Statistician II,H,Jade,Retail,439739.9808,19769.88,2,10072.4176,1639317.9527999999,138764.152736,86416.57235904,105831.096,2184161.2176,2,202,10876,Asian
45,M,Systems Administrator IV,H,Silver,Retail,183800.05679999996,16059.8,1,7693.446599999999,897683.9321000001,609023.5588,156823.566391,15991.301,1702092.7463999998,0,303,6214,European
36,F,Geologist IV,L,Jade,Private Bank,330725.40270000004,32644.920000000002,2,1609.839,198857.89,911889.7241300001,291940.81466549996,19618.2602,1464692.9605,1,-225,12849,Asian
77,F,Accountant III,L,Jade,Commercial,140928.74370000002,23891.34,1,4521.9918,818215.696,53622.850806,19210.599090339998,38498.6912,1156314.0062000002,1,-310,5635,Asian
