Client ID,Age,Sex,Joined Bank,Banking Contact ID,NationalityID,Occupation,AdvisorID,Last Contact,Last Meeting,Fee Structure ID,Loyalty Classification,Banking Relationship,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,Contact_to_Meeting_Days,Bank_Joined_Days,Occurrence
NZ90240,25,M,2012-08-26,BC_41,E,Database Administrator I,IA22,2015-09-09,2016-05-31,H,Jade,Private Bank,97988.76500000001,52799.45,1,3688.048,2232550.738,1580167.6085149997,434811.221135,732073.6242670498,84984.68299999999,344184.04000000004,2,4,265,4546,1
NZ51766,27,F,1989-03-05,BC_11,E,Sales Associate,IA4,2016-01-03,2014-11-17,MR,Jade,Retail,325207.8,12304.800000000001,1,419.661,459902.124,965288.7288000002,331513.3008,540561.688128,67395.24,1469033.577,1,4,-412,13121,1
NZ29470,44,F,2005-07-06,BC_40,A,Accounting Assistant I,IA6,2015-09-01,2016-02-12,H,Platinum,Investments Only,112495.635,23594.199999999997,1,1133.118,109075.162,67339.03456,67339.03456,20280.9327616,11209.324,100274.398,3,1,164,7154,1
NZ23054,19,F,1994-01-26,BC_36,E,Librarian,IA10,2016-07-11,2015-03-26,H,Jade,Commercial,178166.92260000002,42738.630000000005,1,2911.5855000000006,255649.14630000002,646434.2232630001,638453.5538400001,94171.89919140002,47795.58900000001,87917.40000000001,3,2,-473,11333,1
NZ59974,65,M,1989-02-17,BC_19,A,Staff Accountant III,IA18,2016-05-23,2015-04-21,H,Gold,Retail,129173.22240000001,18200.32,1,5.9584,162079.5456,1357515.559232,540964.8469120001,436548.42457408004,59095.4112,1904337.8368000002,1,2,-398,13137,1
NZ65635,84,F,2010-09-16,BC_10,E,Accounting Assistant I,IA2,2016-05-16,2016-05-01,MR,Jade,Retail,380013.4976,33031.88,1,6667.0848,1874873.5488,2340038.025216,650010.56256,936015.2100863999,100253.60639999999,2421332.64,1,3,-15,5256,1
NZ65600,48,F,2012-10-28,BC_33,I,Office Assistant I,IA19,2015-07-29,2016-03-13,MR,Silver,Retail,109996.82129999998,24817.3,1,3095.3441999999995,43350.489,414520.800876,345434.00073,178562.80653119998,15713.0532,98702.7522,3,1,228,4483,1
NZ53125,48,M,2009-03-20,BC_47,A,Developer IV,IA6,2016-05-25,2014-11-03,MR,Silver,Retail,88541.19300000001,2229.2400000000002,1,2668.0368,123433.59600000002,238841.50118400002,157418.262144,96893.6544576,17470.596,500166.2952,1,1,-569,5801,1
NZ13509,78,M,2003-04-12,BC_19,I,Safety Technician II,IA18,2015-12-14,2015-09-14,H,Gold,Commercial,89675.55099999999,4607.33,2,3385.1706,989565.2531999999,2380126.6119279996,554276.060312,537973.823244,11433.522799999999,959324.9302000001,0,2,-91,7970,1
NZ95651,33,M,2015-01-04,BC_48,I,Cost Accountant,IA17,2015-10-24,2016-04-06,H,Gold,Private Bank,373528.31879999995,28832.839999999997,2,4941.4839999999995,1259550.504,419869.96484999993,167947.98593999996,148373.3586132,34912.606999999996,2556316.7079999996,1,3,165,3685,1
NZ63200,51,F,2003-03-07,BC_2,E,Budget/Accounting Analyst I,IA22,2016-03-18,2015-01-14,H,Jade,Investments Only,205864.25750000004,9373.650000000001,1,5095.200000000001,762054.48,239453.66016,202039.02576000002,44548.358025599984,2968.416,214812.57600000003,2,2,-429,8006,1
NZ81613,29,F,2007-11-11,BC_34,E,Design Engineer,IA8,2015-07-31,2014-11-03,H,Jade,Commercial,204262.8108,34856.259999999995,1,5296.954399999999,143136.85439999998,196462.17503999997,96537.44807999997,80109.145512,27525.593599999997,1230354.7423999999,0,2,-270,6296,1
NZ60956,39,M,1995-09-18,BC_3,E,Chief Design Engineer,IA18,2015-06-01,2015-05-10,H,Jade,Investments Only,67597.3792,8531.12,1,2203.0164,258882.6708,76733.37609599999,35664.808608,66617.53947264001,4855.3492,448210.646,1,2,-22,10733,1
NZ13711,37,F,1997-06-09,BC_1,A,Senior Cost Accountant,IA9,2016-03-13,2015-07-14,L,Jade,Retail,51068.556000000004,19645.74,1,2302.7004,972574.4952000001,1756142.5266,935088.8778000001,104684.34022200001,38393.308800000006,414118.50480000005,0,2,-243,10103,1
NZ62222,44,F,1992-03-20,BC_48,E,Legal Assistant,IA19,2015-07-12,2014-12-10,MR,Jade,Retail,109036.92560000002,8093.02,1,260.16120000000006,102906.08640000001,39388.07152800001,40398.02208,9392.540133600003,5497.065600000001,502783.1328000001,1,1,-214,12010,1
NZ59714,49,M,1992-08-21,BC_19,PI,Nuclear Power Engineer,IA2,2016-07-05,2015-12-30,MR,Jade,Investments Only,92862.09479999999,7919.9,1,719.9771999999999,22920.6546,47282.744079000004,46355.63145,41720.068305,1889.8661999999997,331569.91079999995,3,1,-188,11856,1
NZ48103,71,M,2001-03-31,BC_35,E,Staff Accountant IV,IA9,2016-04-12,2016-01-28,MR,Platinum,Retail,355068.5952,15985.84,1,2916.69,441663.74,815334.4295999999,450831.97871999996,406707.997824,45053.977999999996,138630.954,3,3,-75,8712,2
NZ47424,29,M,1998-10-02,BC_29,PI,GIS Technical Architect,IA4,2015-09-24,2015-08-11,H,Silver,Investments Only,44569.3908,10323.78,2,545.8728,901024.6871999999,556187.6935359999,397961.884168,65208.21234559999,41924.4184,616004.9151999999,1,2,-44,9623,1
NZ84942,30,M,1996-01-08,BC_35,I,Structural Analysis Engineer,IA5,2015-06-30,2016-05-26,MR,Jade,Investments Only,64521.600000000006,3049.92,2,2066.688,178177.94560000004,150163.54816000003,47334.16192,129793.53640960003,1691.3280000000002,457755.2,2,1,331,10621,1
NZ79115,84,M,1992-02-23,BC_22,I,Database Administrator III,IA22,2016-07-18,2014-12-10,H,Silver,Retail,274177.92,19278.0,2,4966.566,190468.278,364749.76889999997,171824.2713,138695.346009,18017.868,1657392.66,1,2,-586,12036,1
NZ98898,77,M,2004-02-12,BC_28,I,Human Resources Assistant I,IA20,2015-06-27,2016-01-23,H,Platinum,Investments Only,136455.49889999998,40513.41,1,686.07,201191.4828,1102267.5048,375773.013,574097.6587500001,50819.076,1258790.4252,0,2,210,7664,1
NZ27181,43,F,1992-10-18,BC_45,I,Office Assistant IV,IA15,2015-10-20,2015-12-30,H,Jade,Investments Only,106736.38739999999,27105.67,2,7184.063999999999,551500.7359999999,1059510.157312,397316.30899199995,266864.12087296,41593.0496,172848.3072,0,2,71,11798,1
NZ33470,49,F,2012-10-10,BC_31,E,Assistant Professor,IA22,2015-07-03,2016-03-17,MR,Jade,Commercial,431338.31999999995,58321.2,2,844.9559999999999,111397.776,193940.56919999994,83117.38680000001,131879.58705600002,11176.703999999998,1448619.1439999999,3,3,258,4501,1
NZ67270,69,F,2006-09-21,BC_35,M,Analyst Programmer,IA5,2016-02-18,2016-03-15,MR,Silver,Investments Only,66605.53080000001,25463.280000000002,3,172.31200000000004,133905.27360000001,54158.91443200001,72534.26040000001,23452.744196000003,14128.822400000001,207377.58720000004,0,1,26,6712,1
NZ42900,84,M,1991-05-10,BC_4,A,Administrative Assistant IV,IA14,2015-11-05,2015-06-04,H,Platinum,Investments Only,111602.89199999999,19078.08,3,3604.9860000000003,61045.6077,530390.606361,502837.84758900007,141345.65250035998,19305.132,855350.4729,3,2,-154,12325,1
NZ54363,18,M,1999-09-03,BC_16,I,Health Coach II,IA16,2016-07-02,2015-04-05,L,Gold,Retail,49421.8788,24554.879999999997,2,1117.9727999999998,146385.792,364000.71859199996,197167.055904,265214.96801856,23201.0352,660547.1376,2,1,-454,9287,1
NZ46401,81,F,2011-03-21,BC_19,M,Quality Control Specialist,IA19,2016-07-12,2015-07-31,H,Silver,Retail,115657.17240000001,19317.21,1,2088.7284000000004,345084.41880000004,1487333.2515360003,244751.04139200004,550313.30306832,31061.8836,1007503.3056000002,2,1,-347,5070,1
NZ29266,53,F,2015-09-12,BC_49,A,GIS Technical Architect,IA15,2015-08-15,2015-11-01,H,Jade,Retail,81056.8836,27761.940000000002,1,2186.4168,333302.25059999997,248082.59820599997,266059.598076,59827.45556736,18989.931600000004,279761.8662,1,2,78,3434,1
NZ88950,51,M,2013-01-07,BC_39,E,Editor,IA15,2015-10-15,2015-09-19,MR,Silver,Retail,113345.1693,37139.75,2,5682.3208,89916.196,283791.873556,167483.728656,75553.77092704,24094.255800000003,908357.2586,2,2,-26,4412,1
NZ54504,33,M,2014-05-31,BC_21,E,Structural Analysis Engineer,IA22,2015-11-25,2015-08-21,MR,Jade,Retail,162215.6533,13855.02,2,4607.280000000001,1103688.855,2178976.815,1074961.8954,324812.81055600004,1203.96,2246359.47,2,3,-96,3903,1
NZ90241,30,F,2007-12-13,BC_1,E,Administrative Assistant I,IA20,2016-04-09,2015-11-18,H,Platinum,Retail,289884.3108,24804.12,1,6112.88,1121457.2,312040.4736,101413.15392,337705.80255360005,51349.568,1359514.8320000002,3,4,-143,6264,1
NZ49190,30,M,1991-06-26,BC_26,E,Web Designer IV,IA13,2015-11-15,2015-10-29,MR,Gold,Investments Only,97392.00240000001,8996.94,1,3107.1924000000004,677122.3836000001,419517.8030160001,408760.936272,104556.74475168,295.26120000000003,221967.76680000004,0,2,-17,12278,1
NZ33984,35,F,2003-03-30,BC_49,A,Web Developer I,IA10,2015-09-23,2015-01-20,L,Gold,Retail,136861.18,37200.5,2,10565.694,1165930.551,831504.7629000001,412672.73418,138214.5694776,47008.835999999996,2956753.503,1,5,-246,7983,1
NZ51947,74,M,1997-03-03,BC_31,E,Internal Auditor,IA13,2015-06-19,2015-04-13,H,Platinum,Commercial,148851.2025,4569.5,1,4858.438,71196.41100000001,905790.5097800001,216308.18144000004,386110.1038704,3012.789,1071451.0690000001,0,2,-67,10201,1
NZ97419,81,M,2014-11-21,BC_41,E,Web Designer IV,IA15,2016-03-27,2016-05-10,L,Jade,Retail,92159.489,3751.8,1,1857.4518,418601.091,86494.07367900001,29761.401695999997,77788.86368292,29489.37,820184.7165000001,3,1,44,3729,1
NZ50993,60,F,2002-07-05,BC_11,E,Human Resources Manager,IA19,2015-08-24,2014-12-11,H,Platinum,Retail,239229.98400000005,11691.92,1,2544.5260000000003,413862.0284,36214.18152400001,36754.691696,14355.95016832,14160.959200000003,196780.92960000003,0,2,-256,8251,1
NZ67880,35,M,1990-10-12,BC_13,A,Nuclear Power Engineer,IA1,2016-07-15,2014-11-04,MR,Gold,Retail,48269.65,31582.21,1,1439.7216999999998,70766.476,53855.78576199999,37174.79017199999,10275.493283439997,31065.0447,544193.9089,1,1,-619,12535,1
NZ29107,29,F,2006-11-19,BC_2,E,Marketing Manager,IA22,2016-06-05,2015-04-13,L,Gold,Commercial,85194.58750000001,23520.750000000004,1,2212.7490000000003,564803.6625000001,35563.311630000004,32176.32957,15534.957715200002,23371.425000000003,862252.7760000001,2,2,-419,6653,1
NZ38710,26,M,1993-08-08,BC_31,A,VP Sales,IA10,2016-04-15,2015-06-17,H,Jade,Retail,257752.6875,25983.75,1,789.5999999999999,953808.0,870403.2000000001,456961.68,454350.4704000001,32103.600000000002,622977.0,1,3,-303,11504,1
NZ18498,61,M,1994-12-23,BC_35,A,Accountant I,IA3,2016-04-15,2015-12-13,H,Gold,Retail,446844.745,14710.1,1,6533.4825,893269.1649999999,3145143.41625,889316.4142499999,703861.4059125,64184.9025,257449.52999999997,1,4,-124,11002,1
NZ26008,58,F,2015-09-25,BC_39,I,Financial Analyst,IA20,2016-01-03,2015-09-14,MR,Silver,Retail,33250.7877,8181.42,2,1882.6548,639638.8596,185133.667056,56734.510872,56465.76845207999,29721.5724,845306.6856000001,3,1,-111,3421,1
NZ69939,37,F,2013-10-17,BC_5,E,Account Representative IV,IA1,2016-06-16,2015-11-16,H,Silver,Commercial,135831.2328,60999.48,3,4788.339300000001,336177.74250000005,1192558.9730850002,743873.418855,432509.25924855005,9888.374700000002,280509.3099,0,3,-213,4129,1
NZ17524,66,M,2007-09-28,BC_40,A,Staff Scientist,IA2,2016-07-01,2015-10-04,H,Silver,Retail,119708.90129999998,12441.449999999999,1,3968.4064000000003,564255.3168,687188.3182080002,447899.52883200004,89457.19356672002,23739.7216,1114958.7232000001,0,1,-271,6340,1
NZ62351,38,M,1991-06-16,BC_10,E,Business Systems Development Analyst,IA21,2016-03-15,2015-08-15,H,Silver,Institutional,123889.2271,50347.369999999995,1,4736.97,807548.265,267320.98124999995,213856.785,132591.2067,8179.65,444494.445,3,3,-213,12288,1
NZ62889,61,M,1998-06-06,BC_5,A,Senior Financial Analyst,IA14,2016-01-27,2015-05-24,H,Gold,Retail,203626.1577,54076.29,1,148.2672,727369.8744,209516.456871,143785.803735,248338.62387945005,15833.970000000001,718006.4784,1,3,-248,9741,1
NZ88021,40,M,1992-02-12,BC_13,E,Accounting Assistant IV,IA4,2015-12-12,2016-04-15,H,Jade,Retail,38152.855200000005,6549.42,1,2479.8852000000006,135988.9908,93762.03283200001,61305.944544000005,67737.0583344,7432.2300000000005,51683.76720000001,3,1,125,12047,1
NZ36235,41,M,1999-09-13,BC_14,A,Statistician II,IA5,2015-10-09,2014-11-16,MR,Jade,Commercial,67405.47,18213.800000000003,1,1604.405,82561.21500000001,1061383.89775,472487.0254500001,148593.745685,71822.2725,2173643.12,1,2,-327,9277,1
NZ71573,45,M,1995-08-25,BC_3,PI,Automation Specialist II,IA1,2016-02-17,2015-12-27,H,Jade,Retail,399976.55039999995,42415.799999999996,1,108.19200000000001,185635.8336,215573.82067200006,115485.97536,272161.94859839993,37605.1872,240555.03360000002,2,3,-52,10757,1
NZ35926,55,F,1997-10-26,BC_8,E,Health Coach III,IA3,2016-05-06,2015-02-18,H,Gold,Commercial,108321.75,11555.5,2,3043.44,1274209.92,517758.2208,291238.9992,47820.72455999998,32456.16,706972.32,1,2,-443,9964,1
NZ13753,26,M,1992-03-21,BC_2,I,Statistician IV,IA7,2016-06-01,2014-12-15,H,Jade,Retail,198366.99120000002,16319.02,3,1613.1655999999998,443007.06239999994,228238.25664799998,251849.110784,72249.21365615999,750.1256,804133.2047999998,2,2,-534,12009,1
NZ46745,54,M,2011-05-29,BC_16,E,Administrative Assistant IV,IA9,2015-06-09,2016-01-06,L,Jade,Investments Only,67206.4848,11070.02,1,2964.936,236724.98460000003,189392.618844,118920.94671600002,22037.07913835999,7254.3666,558130.4196,0,1,211,5001,1
NZ86610,36,M,2013-04-21,BC_25,A,Automation Specialist III,IA1,2016-07-12,2015-02-22,H,Silver,Retail,522330.25920000003,22282.800000000003,1,3497.9067000000005,507064.2255,836531.264097,381204.120348,772573.6839052801,35162.007300000005,604328.9544,1,5,-506,4308,2
NZ47886,82,M,2012-01-05,BC_2,E,Editor,IA9,2016-02-08,2015-02-18,H,Gold,Retail,126564.2091,24958.149999999998,1,6380.4597,1364353.5842000002,1879473.251022,945960.046872,238979.3802624,59784.9166,1864226.2643,3,2,-355,4780,1
NZ90885,30,M,2000-12-21,BC_10,E,Programmer II,IA1,2015-09-27,2014-12-10,H,Silver,Commercial,78421.68,19476.719999999998,2,4.356000000000001,31261.428,87355.4418,84178.88028000001,88086.05094959999,2225.1240000000003,734351.904,0,2,-291,8812,1
NZ22904,80,M,2001-12-18,BC_8,A,Engineer I,IA5,2016-02-17,2014-11-18,H,Silver,Retail,79572.9405,13544.16,1,1307.5868,484584.8727999999,321886.02199999994,227540.11899999998,29469.220289999997,12019.571999999998,617304.092,3,1,-456,8450,1
NZ82060,69,F,1997-12-30,BC_4,E,Senior Quality Engineer,IA10,2016-06-06,2016-01-30,MR,Silver,Retail,355416.3712,8648.8,1,5784.702,591311.616,295130.1654,233293.36883999998,52561.27707600004,40061.994,288559.194,2,3,-128,9899,1
NZ49261,76,M,2004-05-05,BC_26,PI,VP Product Management,IA19,2016-07-27,2015-04-29,MR,Gold,Retail,447613.8777,20018.7,2,11609.8542,776023.7309999999,990980.398926,262913.167062,333090.75857778,54588.567599999995,489625.5861,3,4,-455,7581,1
NZ57999,65,M,2000-04-04,BC_13,A,Account Representative II,IA9,2016-06-13,2015-05-15,H,Jade,Retail,380018.34990000003,36894.06,1,6366.8286,482508.8631,943481.7390240001,438385.4544960001,458017.4987625599,41067.1899,1779962.0949,2,4,-395,9073,1
NZ54797,79,M,2000-02-12,BC_18,A,Assistant Media Planner,IA8,2016-02-21,2015-10-20,H,Gold,Retail,234313.4628,40414.08,1,3302.3804,1434369.69,794956.8278399999,291110.95104,231097.30882559996,11917.974799999998,1324560.0391999998,0,2,-124,9125,1
NZ33629,50,M,1995-01-14,BC_14,A,Software Test Engineer I,IA22,2016-02-03,2015-02-09,H,Jade,Retail,433256.5518000001,13602.18,1,7391.7981,1489680.0728999998,3252169.606752,922601.3068800002,941053.3330176,36986.5278,2878551.3356999997,3,5,-359,10980,1
NZ74667,81,M,1990-12-01,BC_27,M,Recruiting Manager,IA7,2016-06-21,2014-11-13,MR,Silver,Investments Only,40231.97640000001,3221.1000000000004,2,759.3426,158652.1242,252864.88097399997,168576.587316,283297.39121052,5586.262199999999,764714.9411999999,1,2,-586,12485,1
NZ13486,20,F,2004-12-19,BC_31,A,Human Resources Manager,IA14,2015-09-20,2016-01-17,L,Platinum,Investments Only,151820.916,43108.7,1,3275.6987999999997,432015.1523999999,558792.3389759999,176460.73862399996,156853.989888,29976.482399999997,1169260.8132,3,3,119,7353,1
NZ27626,47,F,1990-03-19,BC_42,M,Health Coach II,IA22,2015-11-14,2016-04-03,H,Jade,Retail,114869.95199999999,22150.44,2,2210.6088,71259.60239999999,106873.10164800001,73601.28698399999,17150.10810408,15091.8984,372198.9024,2,1,141,12742,1
NZ94410,44,F,1991-07-29,BC_1,E,Web Developer III,IA13,2016-06-01,2016-04-15,H,Jade,Retail,185133.56399999998,25427.469999999998,2,3843.4391,624438.7664,1452744.8495480001,784694.2982959999,333601.11654584005,58312.2279,166196.38509999998,3,2,-47,12245,1
NZ63836,77,M,1998-04-28,BC_49,E,Engineer II,IA11,2016-02-01,2015-04-17,H,Jade,Investments Only,297847.22500000003,38897.7,2,3793.5245,418925.152,519360.19311500003,449755.2187799999,80527.60107680004,3025.0905,551434.6695,0,4,-290,9780,1
NZ78028,43,F,1998-07-12,BC_26,I,Software Engineer II,IA22,2015-06-04,2016-01-31,H,Silver,Retail,49832.1588,3021.0,2,359.63960000000003,990724.8432,370594.47438400006,164187.42536,74588.00180640003,36011.3916,1476173.46,3,1,241,9705,1
NZ22081,26,F,1996-05-09,BC_3,I,Engineer III,IA21,2015-08-06,2015-10-21,H,Gold,Investments Only,165872.6424,14837.84,2,3542.773,691428.712,105060.54845000002,119607.39361999999,24374.047240400003,18921.656,268739.744,1,2,76,10499,1
NZ93388,52,F,1992-03-09,BC_11,M,Associate Professor,IA2,2016-05-09,2015-11-05,MR,Silver,Institutional,341885.14290000004,67782.4,1,37.5224,558696.3964,0.0,0.0,0.0,44027.0184,981599.2272,1,4,-186,12021,1
NZ54286,31,M,2000-11-13,BC_25,I,Automation Specialist III,IA22,2015-09-17,2016-01-06,MR,Jade,Retail,193797.0139,22306.27,2,3535.2324,600015.8681999999,882077.9105880001,273024.11518200004,367252.43801148003,46175.9634,1016679.9888,3,2,111,8850,1
NZ78943,54,M,2011-11-26,BC_12,E,Database Administrator III,IA12,2016-03-08,2016-02-18,H,Jade,Retail,148799.0244,20751.8,1,4858.0302,544752.496,598410.213638,173584.64212400003,303042.24101332,8955.422,308402.5318,0,1,-19,4820,1
NZ36951,53,M,2009-05-09,BC_47,I,Information Systems Manager,IA13,2015-11-08,2015-10-21,MR,Gold,Commercial,114409.2096,31143.84,1,3134.376,462978.432,687194.2476000001,530121.2767200001,88288.09904879994,31519.656,516020.904,3,2,-18,5751,1
NZ17798,84,M,1991-12-24,BC_12,E,Accountant II,IA4,2016-06-03,2015-10-21,L,Silver,Commercial,72575.3184,15225.6,1,4577.9916,1158128.5248000002,2113374.1950360006,505083.14095200005,445004.83050192,52100.802,1957601.9580000003,2,2,-226,12097,1
NZ46044,25,F,2001-04-14,BC_46,M,Research Assistant I,IA10,2015-08-17,2015-01-25,MR,Jade,Investments Only,272042.88,31200.0,1,7225.632,356842.368,1136705.63328,615715.5513599999,137194.0549056,8238.24,446663.80799999996,3,2,-204,8698,1
NZ43480,28,F,1990-10-10,BC_21,E,Account Representative I,IA21,2016-05-16,2016-03-12,H,Jade,Retail,135222.08000000002,2565.6000000000004,1,1909.0919999999999,381935.69999999995,142186.31279999999,76244.8344,98664.93705600001,9712.715999999999,106810.89600000001,2,1,-65,12537,1
NZ83407,69,M,2002-07-16,BC_45,PI,Media Manager I,IA17,2015-10-08,2016-05-05,H,Gold,Commercial,22559.391000000003,3919.05,1,674.1630000000001,102559.7862,30902.147433000002,13315.559463,13107.03277707,127.8585,310120.2936,1,1,210,8240,1
NZ80089,33,M,2011-03-04,BC_14,A,Geologist III,IA9,2015-07-06,2015-08-09,MR,Jade,Commercial,57690.28200000001,13255.32,1,2726.88,535299.648,327206.3808000001,208594.06776,216447.02089920003,6204.12,48790.24800000001,0,1,34,5087,1
NZ63136,71,M,2008-12-12,BC_19,A,Staff Accountant I,IA19,2016-04-25,2015-01-09,H,Gold,Retail,116126.7192,28399.72,1,8457.283599999999,600072.4684,1620094.6986719996,277413.47579999996,773983.5974820001,82779.6348,1613853.0187999997,1,2,-472,5899,1
NZ14347,25,M,1997-07-22,BC_10,A,Graphic Designer,IA15,2016-01-24,2015-06-18,H,Silver,Retail,316420.5312,18364.12,1,5680.107600000001,795494.6704000001,2379512.8210480004,1307823.8405759998,259385.0617142401,61022.891599999995,2221786.2,2,5,-220,10060,1
NZ38794,37,M,2009-01-22,BC_44,I,Automation Specialist III,IA14,2016-05-15,2015-02-26,L,Platinum,Retail,311940.64999999997,5411.0,2,5818.638,100888.074,831510.2760300001,348697.85769000003,392687.4335831999,32072.817000000003,1036447.9859999999,1,2,-444,5858,1
NZ19657,60,M,1999-11-13,BC_47,PI,Chemical Engineer,IA4,2016-02-24,2015-05-03,H,Jade,Investments Only,22765.743000000006,15353.25,3,1906.74,148122.81,40303.494,56424.8916,6018.655103999999,17099.874,58708.188,3,1,-297,9216,1
NZ62031,67,F,1997-08-08,BC_1,A,Junior Executive,IA5,2015-07-06,2014-11-30,L,Gold,Investments Only,306850.5312,37296.74,1,3782.702399999999,581449.0356,627022.9502879999,143471.353032,360750.74656824005,31778.367599999998,887980.6563999999,0,3,-218,10043,1
NZ62007,24,F,2010-03-22,BC_9,PI,Operator,IA5,2015-06-09,2015-09-22,L,Jade,Investments Only,394170.2328,41544.02,1,4863.0419999999995,214497.9234,550867.608574,713418.706186,174471.51143687993,47955.2598,1330851.9694,3,4,105,5434,1
NZ47000,24,F,2014-09-06,BC_39,A,Structural Engineer,IA11,2016-01-05,2014-12-16,MR,Silver,Retail,103072.97279999999,33638.64,1,9579.5952,0.0,2326151.8250880004,881686.5788639998,785451.4267454401,40450.536,209229.31679999997,1,3,-385,3805,1
NZ88064,27,M,1995-08-20,BC_41,I,Health Coach IV,IA19,2016-01-28,2016-02-28,MR,Jade,Retail,330956.046,62296.619999999995,2,7556.471999999999,1056358.464,249304.35599999997,121684.26899999999,201372.62564999997,71604.87599999999,1776771.3432,1,5,31,10762,1
